Boosting Model,2,3,5,7,10,12,15,20
D_NTrain_F_NTrain,28.957690171452136,28.95801996472354,28.956254450725936,28.96117191319662,28.960047925772276,28.960121263670064,28.957538506758475,28.955786512672688
D_Train_F_NTrain,28.996640983839995,28.987654346422943,28.994156028875334,28.998542403784455,28.984663411699923,28.986356387800157,28.992424122005435,28.987720415398837
D_NTrain_F_Train,28.98969477032234,28.981429453761482,28.98587396325147,28.990299875851473,28.97795759362093,28.988634052795163,28.98739522202102,28.98965271166788
D_Train_F_Train,29.009110392760068,29.00916211317038,29.014198047754284,29.015069620090934,29.01837945335365,29.015802084390995,29.01559537286369,29.014525470985006
